what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363794275116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363794278708
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363794279283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363794284323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363794331286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363794332978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363795087647
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1363795090773
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363795110653
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363795139509
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1363795152267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363795161599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363795164945
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1363795167451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1363795171197
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363795176239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363795191280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363795223313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363795228620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363795229854
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363795230060
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363795230117
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1363795230122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363795230954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1363795230983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363795232953
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1363795233349
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1363795233908
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1363795234092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1363795237787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363795272794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363795303503
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363795306751
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363795312060
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1363795319831
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1363795320710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1363795321246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1363795321964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363795326561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363795368039
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363795372154
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363795381239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1363795383290
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1363795383847
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363795385063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363795388793
